delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,delivery_date,expected_delivery_hours,actual_delivery_hours
250.99,ekart,automobile parts,bike,standard,south,foggy,225.6,22.83,no,delivered,5,1196.49,2025-04-26 09:15:00,7.2,6.7
250.99,xpressbees,fragile items,truck,express,east,rainy,24.5,0.67,yes,delayed,2,174.12,2025-01-12 07:26:00,1.4,2.0
250.99,ecom express,clothing,scooter,standard,west,rainy,194.3,29.51,no,delivered,4,1060.03,2025-03-28 08:25:00,6.2,6.1
250.99,ekart,electronics,van,express,central,foggy,52.0,43.18,yes,delayed,3,439.54,2025-04-20 09:20:00,1.6,4.0
250.99,amazon logistics,clothing,van,same day,north,clear,282.9,31.33,yes,delayed,2,1608.49,2025-03-08 13:21:00,8.7,9.7
250.99,ekart,automobile parts,van,same day,north,cold,289.2,16.14,yes,failed,1,1594.42,2025-05-14 10:26:00,8.5,9.9
250.99,xpressbees,cosmetics,ev bike,standard,east,cold,257.9,45.92,no,delivered,3,1427.26,2025-03-10 08:41:00,7.3,7.1
250.99,amazon logistics,pharmacy,van,same day,east,hot,258.3,42.79,yes,delayed,2,1519.87,2025-02-12 10:47:00,7.4,10.8
250.99,fedex,pharmacy,ev van,express,central,rainy,288.4,44.12,yes,delayed,2,1624.36,2025-06-21 15:54:00,8.6,12.0
250.99,xpressbees,groceries,van,express,east,hot,86.5,37.04,no,delivered,4,593.62,2025-06-04 12:46:00,2.1,2.1
250.99,ekart,automobile parts,ev van,same day,south,stormy,157.3,4.51,yes,delayed,2,900.03,2025-03-01 12:32:00,4.6,6.9
250.99,delhivery,clothing,ev van,standard,central,rainy,41.0,29.25,no,delivered,5,292.75,2025-06-23 17:29:00,1.4,1.3
250.99,delhivery,documents,van,standard,central,foggy,137.4,27.87,no,delivered,3,770.61,2025-04-29 08:48:00,4.3,4.0
250.99,fedex,clothing,ev bike,standard,north,clear,32.3,46.58,no,delivered,4,301.24,2025-04-11 13:45:00,0.6,0.4
250.99,ecom express,fragile items,van,express,central,clear,207.8,40.12,yes,delayed,2,1209.36,2025-04-25 07:17:00,6.1,7.2
250.99,blue dart,furniture,ev van,standard,south,foggy,23.6,12.4,no,delivered,4,155.2,2025-02-01 16:02:00,1.1,0.8
250.99,fedex,cosmetics,ev bike,standard,south,clear,258.0,37.92,no,delivered,4,1403.76,2025-02-06 14:41:00,8.2,8.0
250.99,xpressbees,automobile parts,van,same day,north,cold,255.6,18.93,no,delivered,5,1434.79,2025-04-02 18:55:00,7.2,6.6
250.99,blue dart,clothing,scooter,standard,north,cold,289.7,19.13,no,delivered,5,1505.89,2025-01-24 19:36:00,8.9,8.6
250.99,xpressbees,automobile parts,ev van,express,north,rainy,9.1,45.65,yes,delayed,3,232.45,2025-04-26 07:37:00,0.7,2.3
250.99,ekart,clothing,truck,standard,west,foggy,245.8,4.19,no,delivered,5,1241.57,2025-05-12 14:05:00,7.7,7.4
250.99,amazon logistics,cosmetics,ev bike,two day,central,hot,88.6,8.67,no,delivered,3,469.01,2025-04-05 19:43:00,2.0,1.5
250.99,shadowfax,cosmetics,ev bike,standard,central,rainy,59.6,20.84,no,delivered,4,360.52,2025-01-25 19:57:00,1.3,1.2
250.99,fedex,fragile items,bike,express,east,hot,225.4,22.3,no,delivered,5,1243.9,2025-01-31 17:24:00,6.8,6.6
250.99,blue dart,clothing,scooter,express,south,clear,36.9,45.45,yes,delayed,3,370.85,2025-04-18 12:46:00,1.6,3.3
250.99,fedex,automobile parts,ev van,same day,central,stormy,262.9,31.73,yes,delayed,2,1509.69,2025-06-30 17:55:00,7.7,8.5
250.99,amazon logistics,fragile items,scooter,standard,central,clear,262.7,28.7,no,delivered,5,1399.6,2025-06-21 07:15:00,7.6,7.6
250.99,delhivery,electronics,ev van,two day,east,hot,167.2,35.91,no,delivered,3,943.73,2025-05-11 14:03:00,5.0,5.0
250.99,xpressbees,pharmacy,van,express,south,hot,127.4,3.49,no,delivered,3,697.47,2025-01-18 13:36:00,4.2,4.0
250.99,fedex,fragile items,ev van,standard,central,foggy,267.0,26.49,no,delivered,3,1414.47,2025-01-31 08:07:00,7.6,7.5
250.99,xpressbees,furniture,truck,same day,south,cold,214.0,34.34,no,delivered,4,1273.02,2025-04-13 06:34:00,5.7,5.1
250.99,shadowfax,groceries,bike,same day,east,stormy,10.6,42.68,no,delivered,5,281.04,2025-03-28 12:40:00,0.5,0.4
250.99,dhl,documents,scooter,same day,central,rainy,124.2,1.02,no,delivered,5,724.06,2025-04-05 16:45:00,3.1,3.0
250.99,ekart,furniture,ev van,two day,north,stormy,129.5,13.38,no,delivered,4,687.64,2025-06-16 17:31:00,3.9,3.6
250.99,shadowfax,automobile parts,scooter,express,south,foggy,257.0,10.83,yes,delayed,2,1367.49,2025-03-31 09:35:00,7.1,8.2
250.99,blue dart,pharmacy,scooter,two day,south,hot,264.9,43.16,no,delivered,5,1453.98,2025-01-26 19:50:00,7.7,7.4
250.99,shadowfax,cosmetics,bike,two day,west,stormy,163.5,19.83,no,delivered,5,876.99,2025-01-22 17:07:00,4.6,4.3
250.99,delhivery,fragile items,truck,same day,north,hot,34.6,47.42,no,delivered,4,415.26,2025-05-11 07:29:00,1.0,0.5
250.99,shadowfax,fragile items,ev bike,two day,north,rainy,183.1,38.15,no,delivered,4,1029.95,2025-04-30 16:25:00,5.3,5.1
250.99,shadowfax,groceries,ev van,standard,south,clear,138.7,43.15,no,delivered,5,822.95,2025-06-16 16:12:00,4.2,3.8
250.99,delhivery,cosmetics,ev van,same day,south,foggy,127.5,41.92,no,delivered,5,863.26,2025-05-02 16:20:00,3.9,3.6
250.99,xpressbees,documents,ev van,standard,west,clear,295.3,8.06,no,delivered,4,1500.68,2025-05-14 18:49:00,8.6,8.0
250.99,dhl,pharmacy,ev van,express,central,foggy,297.1,2.64,yes,delayed,3,1551.92,2025-05-19 14:16:00,8.5,12.0
250.99,amazon logistics,documents,truck,same day,east,foggy,123.5,29.37,yes,delayed,2,805.61,2025-05-24 11:31:00,3.5,6.9
250.99,delhivery,automobile parts,ev bike,standard,south,stormy,280.4,3.78,no,delivered,4,1413.34,2025-02-26 10:09:00,7.7,7.3
251.0,blue dart,cosmetics,truck,express,west,hot,74.1,28.64,yes,failed,1,506.42,2025-06-23 08:05:00,2.7,6.1
252.0,fedex,pharmacy,bike,express,west,cold,58.9,11.97,no,delivered,3,380.41,2025-06-19 13:26:00,1.6,1.4
253.0,blue dart,furniture,bike,standard,north,clear,197.4,47.42,no,delivered,5,1129.26,2025-05-14 11:07:00,5.8,5.7
254.0,ekart,furniture,bike,same day,central,foggy,150.6,22.4,no,delivered,4,920.2,2025-05-13 08:33:00,4.1,3.8
255.0,shadowfax,fragile items,van,two day,east,hot,224.0,31.45,no,delivered,3,1214.35,2025-06-21 19:21:00,6.8,6.2
256.0,blue dart,documents,van,two day,west,rainy,33.9,29.91,no,delivered,5,259.23,2025-05-22 14:28:00,1.2,0.8
257.0,xpressbees,fragile items,truck,two day,north,cold,145.2,46.17,no,delivered,3,864.51,2025-01-26 11:39:00,4.4,4.0
258.0,delhivery,documents,truck,two day,central,stormy,204.9,41.15,no,delivered,4,1147.95,2025-06-28 06:43:00,5.7,5.5
259.0,blue dart,clothing,van,standard,central,foggy,150.8,39.64,no,delivered,3,872.92,2025-06-03 19:25:00,4.6,4.6
260.0,shadowfax,cosmetics,ev bike,standard,central,clear,86.6,16.17,no,delivered,5,481.51,2025-01-22 09:51:00,2.1,2.0
261.0,amazon logistics,cosmetics,ev van,standard,east,stormy,150.7,17.56,no,delivered,4,806.18,2025-06-08 14:07:00,4.3,3.8
262.0,blue dart,groceries,scooter,two day,north,clear,176.0,18.92,no,delivered,4,936.76,2025-01-23 12:35:00,6.0,5.5
263.0,ekart,pharmacy,scooter,standard,east,rainy,165.6,18.69,no,delivered,3,884.07,2025-01-06 15:32:00,4.6,4.1
264.0,ecom express,cosmetics,ev van,two day,west,foggy,170.2,44.12,no,delivered,5,983.36,2025-01-03 07:27:00,5.1,4.8
265.0,ecom express,fragile items,ev van,express,east,clear,133.4,24.33,yes,failed,2,789.99,2025-05-11 17:25:00,4.4,7.0
266.0,shadowfax,automobile parts,scooter,same day,east,clear,100.0,33.34,no,delivered,3,700.02,2025-02-23 19:27:00,3.2,2.9
267.0,fedex,fragile items,truck,two day,south,cold,22.1,11.47,no,delivered,5,144.91,2025-02-27 12:00:00,1.3,0.8
268.0,dhl,groceries,truck,two day,west,foggy,14.9,49.35,no,delivered,3,222.55,2025-02-24 13:55:00,0.6,0.6
269.0,shadowfax,documents,truck,standard,east,clear,160.6,48.08,no,delivered,4,947.24,2025-05-14 16:32:00,4.1,3.5
270.0,shadowfax,electronics,ev van,express,west,rainy,257.8,30.28,yes,failed,1,1429.84,2025-01-21 11:59:00,7.8,10.5
271.0,ekart,pharmacy,bike,standard,north,stormy,235.9,46.05,no,delivered,3,1317.65,2025-01-08 18:41:00,7.2,6.9
272.0,delhivery,pharmacy,truck,express,south,cold,161.3,41.74,no,delivered,3,981.72,2025-02-21 16:50:00,5.1,5.0
273.0,blue dart,cosmetics,scooter,express,central,foggy,192.2,4.85,yes,delayed,2,1025.55,2025-01-08 07:39:00,5.3,6.9
274.0,ecom express,electronics,ev bike,two day,west,rainy,293.0,48.5,no,delivered,5,1610.5,2025-06-30 06:39:00,8.3,7.7
275.0,dhl,cosmetics,truck,same day,west,foggy,290.2,15.21,yes,delayed,3,1596.63,2025-01-25 15:37:00,8.8,10.5
276.0,fedex,fragile items,ev bike,standard,east,hot,297.1,10.39,no,delivered,4,1523.17,2025-01-17 15:53:00,9.1,9.0
277.0,fedex,cosmetics,ev van,express,east,clear,5.9,49.52,no,delivered,4,228.09,2025-06-06 06:14:00,0.5,0.4
278.0,amazon logistics,furniture,ev bike,same day,west,stormy,191.2,5.3,yes,delayed,3,1071.9,2025-02-13 12:08:00,5.4,7.9
279.0,delhivery,electronics,ev van,same day,west,foggy,223.8,32.15,yes,delayed,2,1315.45,2025-06-04 16:48:00,6.8,8.5
280.0,delhivery,furniture,ev bike,two day,east,cold,31.8,46.64,no,delivered,5,298.92,2025-02-05 06:54:00,1.0,0.5
281.0,ekart,pharmacy,truck,standard,central,foggy,109.6,49.52,no,delivered,5,696.68,2025-02-22 15:54:00,3.6,3.2
282.0,fedex,pharmacy,van,two day,south,stormy,50.4,43.7,no,delivered,5,383.1,2025-01-07 06:00:00,1.8,1.3
283.0,xpressbees,pharmacy,van,two day,south,hot,116.0,45.04,no,delivered,4,715.12,2025-01-29 06:49:00,3.8,3.3
284.0,fedex,furniture,van,standard,west,hot,132.9,24.05,no,delivered,5,736.65,2025-04-20 19:48:00,3.9,3.3
285.0,dhl,furniture,truck,same day,west,clear,54.3,47.84,no,delivered,5,515.02,2025-06-24 09:17:00,1.6,1.5
286.0,ecom express,documents,ev bike,same day,east,foggy,149.3,9.87,no,delivered,3,876.11,2025-06-03 09:03:00,4.2,4.0
287.0,blue dart,pharmacy,van,two day,central,clear,57.1,12.91,no,delivered,5,324.23,2025-05-02 17:58:00,2.3,1.8
288.0,shadowfax,documents,truck,standard,central,clear,276.8,10.69,no,delivered,4,1416.07,2025-06-17 07:46:00,7.7,7.5
289.0,fedex,furniture,van,standard,south,foggy,51.7,34.82,no,delivered,5,362.96,2025-06-03 15:49:00,1.3,0.8
290.0,fedex,groceries,truck,two day,west,foggy,154.3,1.91,no,delivered,5,777.23,2025-06-01 12:02:00,4.6,4.2
291.0,amazon logistics,cosmetics,ev bike,standard,central,hot,103.9,11.4,no,delivered,5,553.7,2025-03-24 08:06:00,3.0,2.8
292.0,ekart,automobile parts,van,express,central,hot,127.4,22.72,yes,delayed,2,755.16,2025-01-23 15:30:00,4.1,6.8
293.0,ecom express,pharmacy,van,express,east,cold,117.4,18.36,no,delivered,4,692.08,2025-04-08 16:32:00,3.1,2.8
294.0,ekart,clothing,scooter,same day,west,rainy,293.6,0.67,yes,failed,1,1569.17,2025-04-25 07:51:00,8.5,9.7
295.0,fedex,cosmetics,van,express,west,stormy,199.4,11.71,yes,delayed,2,1082.13,2025-03-23 08:48:00,5.3,6.2
296.0,fedex,documents,van,two day,central,clear,15.6,2.87,no,delivered,5,95.6674,2025-05-13 06:11:00,0.5,0.4
297.0,amazon logistics,electronics,bike,standard,south,foggy,250.7,11.8,no,delivered,4,1288.9,2025-01-03 09:05:00,7.4,7.2
298.0,dhl,clothing,ev van,same day,north,clear,164.1,25.8,no,delivered,5,997.9,2025-05-09 13:58:00,4.9,4.7
299.0,ekart,automobile parts,ev van,same day,west,cold,35.8,18.21,no,delivered,4,333.63,2025-05-16 14:30:00,1.2,0.9
300.0,delhivery,groceries,scooter,same day,west,stormy,142.0,41.28,no,delivered,5,933.84,2025-01-10 06:36:00,4.4,3.9
301.0,dhl,clothing,ev van,standard,central,clear,40.9,19.04,no,delivered,5,261.62,2025-01-01 06:13:00,1.1,0.8
302.0,amazon logistics,clothing,scooter,express,north,foggy,167.7,20.09,yes,delayed,3,948.77,2025-06-10 12:42:00,5.1,6.6
303.0,delhivery,pharmacy,van,two day,north,hot,111.8,15.89,no,delivered,4,606.67,2025-03-16 08:22:00,3.3,2.9
304.0,ecom express,cosmetics,bike,same day,east,hot,21.0,8.0,no,delivered,4,229.0,2025-01-17 16:11:00,0.7,0.4
305.0,fedex,groceries,truck,standard,west,hot,196.4,10.26,no,delivered,3,1012.78,2025-03-10 19:35:00,5.9,5.9
306.0,blue dart,electronics,van,same day,central,stormy,70.8,46.37,yes,delayed,2,593.11,2025-03-24 13:47:00,2.3,5.5
307.0,ekart,groceries,scooter,two day,west,cold,230.1,25.52,no,delivered,4,1227.06,2025-02-16 14:52:00,6.9,6.4
308.0,fedex,pharmacy,scooter,two day,west,cold,271.2,45.63,no,delivered,5,1492.89,2025-04-14 12:08:00,8.5,8.3
309.0,ekart,clothing,ev van,standard,south,foggy,73.6,30.03,no,delivered,3,458.09,2025-02-14 19:32:00,2.2,1.8
310.0,delhivery,documents,ev bike,standard,east,cold,92.4,17.36,no,delivered,4,514.08,2025-02-24 11:34:00,2.4,1.8
311.0,shadowfax,electronics,bike,standard,north,hot,14.9,49.46,no,delivered,5,222.88,2025-04-08 15:15:00,0.5,0.4
312.0,xpressbees,furniture,bike,express,west,clear,145.0,3.55,yes,delayed,3,785.65,2025-04-28 12:56:00,4.8,8.1
313.0,blue dart,clothing,bike,two day,north,hot,252.2,46.23,no,delivered,4,1399.69,2025-01-29 08:27:00,7.3,7.2
314.0,ekart,clothing,scooter,express,north,rainy,33.9,21.07,yes,delayed,2,282.71,2025-04-03 15:24:00,1.4,4.0
315.0,ekart,clothing,ev bike,two day,north,cold,51.2,39.62,no,delivered,5,374.86,2025-06-15 12:07:00,1.6,1.4
316.0,shadowfax,cosmetics,bike,standard,central,rainy,223.6,40.23,no,delivered,5,1238.69,2025-01-22 19:08:00,6.2,5.6
317.0,xpressbees,furniture,scooter,two day,north,foggy,191.8,15.48,no,delivered,3,1005.44,2025-06-21 09:05:00,5.7,5.6
318.0,xpressbees,automobile parts,bike,two day,south,cold,60.6,4.14,no,delivered,3,315.42,2025-02-25 14:25:00,1.7,1.4
319.0,ecom express,groceries,truck,two day,central,hot,52.2,39.45,no,delivered,4,379.35,2025-05-23 14:24:00,1.5,1.1
320.0,xpressbees,clothing,ev bike,same day,north,clear,22.1,36.84,no,delivered,5,321.02,2025-04-25 19:24:00,0.8,0.4
321.0,ekart,clothing,truck,same day,east,cold,6.3,13.42,no,delivered,4,171.76,2025-01-28 11:50:00,0.5,0.4
322.0,delhivery,automobile parts,ev van,standard,north,foggy,127.4,42.36,no,delivered,4,764.08,2025-02-09 19:35:00,4.0,3.6
323.0,shadowfax,pharmacy,ev bike,two day,east,stormy,33.2,27.73,no,delivered,5,249.19,2025-04-19 10:55:00,1.0,0.8
324.0,ecom express,documents,ev bike,same day,central,clear,88.3,38.22,no,delivered,5,656.16,2025-01-07 10:25:00,2.9,2.4
325.0,ecom express,pharmacy,scooter,same day,south,clear,262.3,23.86,no,delivered,5,1483.08,2025-03-28 12:08:00,7.9,7.8
326.0,ekart,pharmacy,ev van,express,east,foggy,15.8,4.79,no,delivered,4,143.37,2025-02-10 07:34:00,0.6,0.4
327.0,ekart,clothing,truck,standard,central,foggy,239.2,4.47,no,delivered,5,1209.41,2025-03-05 13:35:00,7.1,6.9
328.0,delhivery,cosmetics,bike,same day,east,clear,115.1,33.73,no,delivered,3,776.69,2025-05-08 13:38:00,3.6,3.0
329.0,blue dart,clothing,bike,same day,central,clear,124.2,49.52,no,delivered,4,870.85,2025-04-17 15:36:00,3.6,3.1
330.0,fedex,clothing,ev van,standard,south,hot,291.8,38.8,no,delivered,4,1575.4,2025-02-27 09:47:00,8.0,7.7
331.0,fedex,cosmetics,scooter,two day,south,stormy,171.0,23.14,no,delivered,5,924.42,2025-03-04 13:11:00,5.1,4.9
332.0,dhl,furniture,van,standard,north,stormy,12.0,43.81,no,delivered,5,191.43,2025-03-20 13:37:00,0.8,0.7
333.0,ekart,clothing,ev bike,same day,south,stormy,238.4,24.39,yes,delayed,3,1365.17,2025-04-06 11:57:00,6.8,8.0
334.0,amazon logistics,electronics,ev bike,standard,north,cold,166.8,28.47,no,delivered,5,919.41,2025-04-03 17:44:00,4.2,3.7
335.0,fedex,pharmacy,bike,two day,east,foggy,233.3,16.84,no,delivered,5,1217.02,2025-04-12 18:07:00,7.1,7.0
336.0,amazon logistics,cosmetics,truck,express,north,cold,46.2,34.0,no,delivered,4,383.0,2025-06-16 17:30:00,1.1,1.0
337.0,ecom express,clothing,ev van,express,north,rainy,79.5,28.58,yes,delayed,3,533.24,2025-05-13 13:16:00,2.4,3.1
338.0,ekart,groceries,van,same day,east,hot,273.2,47.03,yes,delayed,2,1607.09,2025-05-25 09:18:00,8.0,11.3
339.0,blue dart,groceries,truck,two day,west,stormy,129.5,19.91,no,delivered,3,707.23,2025-04-04 17:23:00,3.9,3.8
340.0,ecom express,automobile parts,scooter,same day,north,rainy,153.7,24.73,no,delivered,4,942.69,2025-03-31 06:06:00,4.3,4.1
341.0,shadowfax,fragile items,ev bike,same day,west,clear,193.3,8.82,no,delivered,4,1092.96,2025-01-11 07:52:00,5.3,5.2
342.0,ekart,documents,bike,standard,east,clear,159.0,38.64,no,delivered,5,910.92,2025-06-02 17:03:00,4.7,4.2
343.0,shadowfax,furniture,truck,two day,north,stormy,225.4,49.16,no,delivered,5,1274.48,2025-01-15 09:33:00,6.8,6.8
344.0,fedex,automobile parts,van,same day,east,clear,67.7,48.92,no,delivered,3,585.26,2025-03-02 12:10:00,1.9,1.4
345.0,ecom express,groceries,truck,standard,central,stormy,276.3,23.98,no,delivered,4,1453.44,2025-05-13 10:03:00,8.0,7.6
346.0,ekart,clothing,van,express,east,hot,17.1,26.57,no,delivered,5,215.21,2025-05-15 18:00:00,1.3,1.0
347.0,ecom express,documents,ev van,same day,central,hot,150.4,15.12,no,delivered,5,897.36,2025-03-21 17:42:00,4.6,4.1
348.0,ecom express,pharmacy,ev van,two day,central,clear,297.1,48.54,no,delivered,5,1632.7206,2025-06-05 11:22:00,8.6,8.1
349.0,blue dart,automobile parts,scooter,same day,south,clear,198.0,5.95,no,delivered,4,1107.85,2025-05-09 08:14:00,5.8,5.5
350.0,blue dart,documents,bike,express,north,rainy,145.2,38.94,yes,delayed,3,892.82,2025-04-19 15:07:00,4.9,6.0
351.0,fedex,electronics,van,express,west,foggy,285.8,28.09,yes,delayed,2,1563.27,2025-04-03 11:30:00,8.5,9.4
352.0,delhivery,clothing,truck,same day,east,clear,24.3,32.34,no,delivered,5,318.52,2025-06-23 07:59:00,0.7,0.4
353.0,ekart,groceries,ev bike,two day,south,foggy,127.3,31.7,no,delivered,4,731.6,2025-03-23 16:25:00,4.0,3.6
354.0,dhl,electronics,truck,same day,north,clear,271.2,21.93,yes,delayed,3,1521.79,2025-02-26 16:41:00,7.6,9.9
355.0,ecom express,electronics,truck,two day,north,clear,204.4,26.11,no,delivered,4,1100.33,2025-01-27 15:45:00,6.0,5.9
356.0,ecom express,pharmacy,bike,same day,central,foggy,111.2,34.93,no,delivered,4,760.79,2025-03-12 18:38:00,3.7,3.6
357.0,blue dart,fragile items,ev bike,express,north,stormy,293.3,47.56,yes,delayed,3,1632.7206,2025-03-02 06:40:00,8.6,11.0
358.0,ecom express,documents,scooter,express,central,foggy,228.0,20.54,yes,delayed,3,1251.62,2025-02-07 16:31:00,6.4,8.8
359.0,delhivery,furniture,van,express,south,hot,293.2,22.4,no,delivered,4,1583.2,2025-03-26 08:42:00,8.6,8.3
360.0,xpressbees,pharmacy,van,standard,north,rainy,175.5,8.95,no,delivered,4,904.35,2025-01-31 11:50:00,5.6,5.3
361.0,amazon logistics,cosmetics,bike,same day,east,clear,3.6,33.73,no,delivered,5,218.19,2025-06-16 19:57:00,0.5,0.4
362.0,ecom express,automobile parts,van,standard,north,cold,291.6,45.93,no,delivered,4,1595.79,2025-04-11 08:50:00,8.7,8.5
363.0,ekart,fragile items,van,two day,south,foggy,247.4,26.71,no,delivered,5,1317.13,2025-05-26 19:39:00,7.6,7.2
364.0,ecom express,documents,scooter,two day,north,stormy,165.5,12.13,no,delivered,4,863.89,2025-01-26 13:26:00,5.0,4.5
365.0,blue dart,automobile parts,scooter,express,north,hot,49.1,23.26,yes,delayed,2,365.28,2025-06-02 11:19:00,1.6,4.0
366.0,fedex,electronics,bike,same day,north,rainy,264.4,23.82,yes,delayed,3,1493.46,2025-01-15 17:45:00,7.5,9.6
367.0,fedex,automobile parts,ev van,standard,central,clear,191.6,12.02,no,delivered,4,994.06,2025-01-08 12:28:00,5.5,5.0
368.0,ekart,clothing,scooter,same day,north,cold,3.6,27.96,no,delivered,4,193.38,2025-03-26 18:09:00,0.5,0.4
369.0,delhivery,clothing,ev van,two day,south,hot,148.6,30.89,no,delivered,3,835.67,2025-02-25 08:14:00,4.6,4.6
370.0,xpressbees,clothing,ev van,same day,north,stormy,294.7,12.88,yes,failed,1,1612.14,2025-06-14 19:02:00,9.3,10.6
371.0,dhl,clothing,van,two day,north,cold,176.2,22.79,no,delivered,5,949.37,2025-04-25 09:11:00,5.0,4.9
372.0,shadowfax,furniture,ev bike,standard,north,foggy,213.5,32.62,no,delivered,5,1165.36,2025-02-22 08:29:00,6.4,5.9
373.0,dhl,pharmacy,scooter,two day,north,clear,197.8,45.41,no,delivered,4,1125.23,2025-06-30 14:43:00,6.1,5.6
374.0,dhl,cosmetics,scooter,express,north,hot,156.1,4.66,yes,delayed,3,844.48,2025-03-31 06:05:00,4.7,5.5
375.0,amazon logistics,electronics,ev van,standard,east,hot,207.9,44.9,no,delivered,4,1174.2,2025-02-18 09:50:00,6.1,5.9
376.0,delhivery,documents,truck,same day,south,foggy,59.5,6.85,no,delivered,3,418.05,2025-06-02 17:38:00,1.4,1.2
377.0,xpressbees,clothing,ev bike,same day,north,rainy,102.0,24.77,no,delivered,4,684.31,2025-04-11 15:24:00,3.2,2.8
378.0,xpressbees,clothing,ev van,standard,south,hot,266.9,44.04,no,delivered,3,1466.62,2025-05-02 17:45:00,7.8,7.3
379.0,dhl,cosmetics,bike,express,east,clear,81.7,46.02,yes,delayed,2,596.56,2025-04-22 06:43:00,2.4,5.0
380.0,ekart,pharmacy,scooter,two day,east,clear,125.6,39.58,no,delivered,4,746.74,2025-03-08 16:32:00,3.9,3.6
381.0,delhivery,clothing,ev van,standard,north,cold,31.9,4.86,no,delivered,3,174.08,2025-06-09 10:55:00,0.8,0.4
382.0,ecom express,documents,bike,standard,central,rainy,279.2,15.87,no,delivered,3,1443.61,2025-06-02 10:28:00,7.9,7.6
383.0,ecom express,automobile parts,van,two day,south,hot,81.5,9.82,no,delivered,4,436.96,2025-04-07 16:41:00,2.6,2.0
384.0,ekart,pharmacy,bike,same day,south,stormy,174.7,26.14,yes,delayed,3,1051.92,2025-06-04 11:30:00,5.6,7.1
385.0,delhivery,documents,scooter,express,east,cold,120.2,19.66,no,delivered,3,709.98,2025-03-19 18:18:00,3.6,3.2
386.0,blue dart,automobile parts,scooter,express,south,cold,104.7,45.94,yes,delayed,3,711.32,2025-04-17 07:51:00,3.2,6.0
387.0,delhivery,clothing,scooter,two day,west,foggy,51.3,12.1,no,delivered,5,292.8,2025-03-11 10:34:00,1.6,1.1
388.0,amazon logistics,documents,ev bike,two day,central,hot,297.1,42.42,no,delivered,3,1621.26,2025-04-01 17:31:00,8.4,7.9
389.0,ecom express,cosmetics,scooter,standard,central,clear,87.5,18.02,no,delivered,3,491.56,2025-04-04 07:01:00,2.6,2.5
